Company_Name,Address,Phone
Redwire Corp,"8226 PHILIPS HIGHWAY, SUITE 101 JACKSONVILLE, FLORIDA 32256",000-000-0000
REE Automotive Ltd.,"AHARON MESKIN ST 10 TEL AVIV-YAFO, ISRAEL 6901001",000-000-0000
"Rexford Industrial Realty, Inc.","11620 WILSHIRE BOULEVARD, SUITE 1000 LOS ANGELES, CALIFORNIA 90025",000-000-0000
RF Acquisition Corp.,"111 SOMERSET, #05-06 SINGAPORE, SINGAPORE 238164",000-000-0000
RF Acquisition Corp.,"111 SOMERSET, #05-06 SINGAPORE, SINGAPORE 238164",000-000-0000
RF Acquisition Corp.,"111 SOMERSET, #05-06 SINGAPORE, SINGAPORE 238164",000-000-0000
Alpine Acquisition Corp.,"10141 N. CANYON VIEW LANE FOUNTAIN HILLS, ARIZONA 85268",000-000-0000
Revolution Healthcare Acquisition Corp.,"20 UNIVERSITY ROAD CAMBRIDGE, MASSACHUSETTS 02138",000-000-0000
Revolution Healthcare Acquisition Corp.,"20 UNIVERSITY ROAD CAMBRIDGE, MASSACHUSETTS 02138",000-000-0000
"REVELATION BIOSCIENCES, INC.","4660 LAJOLLA VILLAGE DRIVE SUITE 100 SAN DIEGO, CALIFORNIA 92122",000-000-0000
"REVELATION BIOSCIENCES, INC.","4660 LAJOLLA VILLAGE DRIVE SUITE 100 SAN DIEGO, CALIFORNIA 92122",000-000-0000
Pine Technology Acquisition Corp.,"260 LENA DRIVE AURORA, OHIO 44202",000-000-0000
Pine Technology Acquisition Corp.,"260 LENA DRIVE AURORA, OHIO 44202",000-000-0000
"Protagenic Therapeutics, Inc.\new","149 FIFTH AVENUE SUITE 500 NEW YORK, NEW YORK 10010",000-000-0000
"Appreciate Holdings, Inc.","6101 BAKER ROAD, SUITE 200 MINNETONKA, MINNESOTA 55345",000-000-0000
"Appreciate Holdings, Inc.","6101 BAKER ROAD, SUITE 200 MINNETONKA, MINNESOTA 55345",000-000-0000
PETROCHINA CO LTD,"9 DONGZHIMEN NORTH STREET DONGCHENG DISTRICT BEIJING, CHINA 100007",000-000-0000
"Pono Capital Two, Inc.","4348 WAIALAE AVE., #632 HONOLULU, HAWAII 96816",000-000-0000
Goal Acquisitions Corp.,"13001 W. HWY 71 SUITE 201 AUSTIN, TEXAS 78738",000-000-0000
Goal Acquisitions Corp.,"13001 W. HWY 71 SUITE 201 AUSTIN, TEXAS 78738",000-000-0000
Primavera Capital Acquisition Corp.,"41/F GLOUCESTER TOWER 15 QUEEN'S ROAD CENTRAL HONG KONG, HONG KONG -",000-000-0000
Primavera Capital Acquisition Corp.,"41/F GLOUCESTER TOWER 15 QUEEN'S ROAD CENTRAL HONG KONG, HONG KONG -",000-000-0000
D-Wave Quantum Inc.,"3033 BETA AVENUE BURNABY, BRITISH COLUMBIA, CANADA V5G4M9",000-000-0000
QUANTUM ENERGY INC.,"902 JONATHAN DR. PENTICTON, BRITISH COLUMBIA, CANADA V2A 8Z6",000-000-0000
Quantum FinTech Acquisition Corp,"4221 W. BOY SCOUT BLVD. SUITE 300 TAMPA, FLORIDA 33607",000-000-0000
Quantum FinTech Acquisition Corp,"4221 W. BOY SCOUT BLVD. SUITE 300 TAMPA, FLORIDA 33607",000-000-0000
"Quanergy Systems, Inc.","433 LAKESIDE DRIVE SUNNYVALE, CALIFORNIA 94085",000-000-0000
PowerUp Acquisition Corp.,"1200 BROADWAY, FLOOR 3 NEW YORK, NEW YORK 10038",000-000-0000
PowerUp Acquisition Corp.,"1200 BROADWAY, FLOOR 3 NEW YORK, NEW YORK 10038",000-000-0000
Power REIT,"301 WINDING ROAD OLD BETHPAGE, NEW YORK 11804",000-000-0000
Perella Weinberg Partners,"767 FIFTH AVENUE NEW YORK, NEW YORK 10153",000-000-0000
,,
Pyxis Tankers Inc.,"59 K. KARAMANLI STREET 151 25 MAROUSSI ATHENS, GREECE 15125",000-000-0000
Pyxis Tankers Inc.,"59 K. KARAMANLI STREET 151 25 MAROUSSI ATHENS, GREECE 15125",000-000-0000
UBS AG,"BAHNHOFSTRASSE 45 ZURICH, SWITZERLAND CH 8001",000-000-0000
PRUDENTIAL FINANCIAL INC,"751 BROAD ST NEWARK, NEW JERSEY 07102",000-000-0000
"Priority Income Fund, Inc.","10 EAST 40TH STREET 42ND FLOOR NEW YORK, NEW YORK 10016",000-000-0000
"Priority Income Fund, Inc.","10 EAST 40TH STREET 42ND FLOOR NEW YORK, NEW YORK 10016",000-000-0000
"Priority Income Fund, Inc.","10 EAST 40TH STREET 42ND FLOOR NEW YORK, NEW YORK 10016",000-000-0000
"Priority Income Fund, Inc.","10 EAST 40TH STREET 42ND FLOOR NEW YORK, NEW YORK 10016",000-000-0000
"Priority Income Fund, Inc.","10 EAST 40TH STREET 42ND FLOOR NEW YORK, NEW YORK 10016",000-000-0000
"Priority Income Fund, Inc.","10 EAST 40TH STREET 42ND FLOOR NEW YORK, NEW YORK 10016",000-000-0000
"Priority Income Fund, Inc.","10 EAST 40TH STREET 42ND FLOOR NEW YORK, NEW YORK 10016",000-000-0000
"Priority Income Fund, Inc.","10 EAST 40TH STREET 42ND FLOOR NEW YORK, NEW YORK 10016",000-000-0000
"Perimeter Solutions, SA","12E RUE GUILLAUME KROLL, L-1882 LUXEMBOURG, LUXEMBOURG L-1882",000-000-0000
Pearl Holdings Acquisition Corp,"767 THIRD AVENUE, 11TH FLOOR NEW YORK, NEW YORK 10017",000-000-0000
Pearl Holdings Acquisition Corp,"767 THIRD AVENUE, 11TH FLOOR NEW YORK, NEW YORK 10017",000-000-0000
"Procaps Group, S.A.","9 RUE DE BITBOURG LUXEMBOURG, LUXEMBOURG L-1273",000-000-0000
Prenetics Global Ltd,"7/F, K11 ATELIER, 728 KING'S ROAD QUARRY BAY, HONG KONG 000000",000-000-0000
PARTNERRE LTD,"WELLESLEY HOUSE SOUTH 90 PITTS BAY ROAD PEMBROKE, BERMUDA HM 08",000-000-0000
Parabellum Acquisition Corp.,"190 12TH AVENUE SANTA CRUZ, CALIFORNIA 95062",000-000-0000
Parabellum Acquisition Corp.,"190 12TH AVENUE SANTA CRUZ, CALIFORNIA 95062",000-000-0000
Papaya Growth Opportunity Corp. I,"52201 BROADWAY, SUITE 750 OAKLAND, CALIFORNIA 94612",000-000-0000
Papaya Growth Opportunity Corp. I,"52201 BROADWAY, SUITE 750 OAKLAND, CALIFORNIA 94612",000-000-0000
PEMBINA PIPELINE CORP,"(ROOM #39-095) 4000, 585 8TH AVENUE S.W. CALGARY, ALBERTA, CANADA T2P 1G1",000-000-0000
PHP Ventures Acquisition Corp.,"CT 10-06, LEVEL 10, CORPORATE TOWER SUBANG SQUARE, JALAN SS15/4G SUBANG JAYA, SELANGOR, MALAYSIA 47500",000-000-0000
PHP Ventures Acquisition Corp.,"CT 10-06, LEVEL 10, CORPORATE TOWER SUBANG SQUARE, JALAN SS15/4G SUBANG JAYA, SELANGOR, MALAYSIA 47500",000-000-0000
CC Neuberger Principal Holdings III,"C/O CC CAPITAL 200 PARK AVENUE, 58TH FLOOR NEW YORK, NEW YORK 10166",000-000-0000
CC Neuberger Principal Holdings III,"C/O CC CAPITAL 200 PARK AVENUE, 58TH FLOOR NEW YORK, NEW YORK 10166",000-000-0000
PRUDENTIAL FINANCIAL INC,"751 BROAD ST NEWARK, NEW JERSEY 07102",000-000-0000
Prospector Capital Corp.,"1250 PROSPECT STREET SUITE 200 LA JOLLA, CALIFORNIA 92037",000-000-0000
Prospector Capital Corp.,"1250 PROSPECT STREET SUITE 200 LA JOLLA, CALIFORNIA 92037",000-000-0000
"Priority Technology Holdings, Inc.","2001 WESTSIDE PARKWAY SUITE 155 ALPHARETTA, GEORGIA 30004",000-000-0000
Public Storage,"701 WESTERN AVENUE GLENDALE, CALIFORNIA 91201-2349",000-000-0000
Public Storage,"701 WESTERN AVENUE GLENDALE, CALIFORNIA 91201-2349",000-000-0000
Property Solutions Acquisition Corp. II,"64 MADISON AVE, SUITE 1009 NEW YORK, NEW YORK 10065",000-000-0000
Property Solutions Acquisition Corp. II,"64 MADISON AVE, SUITE 1009 NEW YORK, NEW YORK 10065",000-000-0000
Public Storage,"701 WESTERN AVENUE GLENDALE, CALIFORNIA 91201-2349",000-000-0000
Public Storage,"701 WESTERN AVENUE GLENDALE, CALIFORNIA 91201-2349",000-000-0000
"PS BUSINESS PARKS, INC./MD","701 WESTERN AVE GLENDALE, CALIFORNIA 91201",000-000-0000
PROSPECT CAPITAL CORP,"10 EAST 40TH STREET 44TH FL NEW YORK, NEW YORK 10016",000-000-0000
Public Storage,"701 WESTERN AVENUE GLENDALE, CALIFORNIA 91201-2349",000-000-0000
Public Storage,"701 WESTERN AVENUE GLENDALE, CALIFORNIA 91201-2349",000-000-0000
Public Storage,"701 WESTERN AVENUE GLENDALE, CALIFORNIA 91201-2349",000-000-0000
Public Storage,"701 WESTERN AVENUE GLENDALE, CALIFORNIA 91201-2349",000-000-0000
Public Storage,"701 WESTERN AVENUE GLENDALE, CALIFORNIA 91201-2349",000-000-0000
Public Storage,"701 WESTERN AVENUE GLENDALE, CALIFORNIA 91201-2349",000-000-0000
Public Storage,"701 WESTERN AVENUE GLENDALE, CALIFORNIA 91201-2349",000-000-0000
Public Storage,"701 WESTERN AVENUE GLENDALE, CALIFORNIA 91201-2349",000-000-0000
Post Holdings Partnering Corp,"2503 S. HANLEY ROAD ST. LOUIS, MISSOURI 63144",000-000-0000
Post Holdings Partnering Corp,"2503 S. HANLEY ROAD ST. LOUIS, MISSOURI 63144",000-000-0000
Polestar Automotive Holding UK PLC,"ASSAR GABRIELSSONS VAG 9 GOTEBORG, SWEDEN 405 31",000-000-0000
Paysafe Ltd,"25 CANADA SQUARE 27TH FLOOR LONDON, UNITED KINGDOM E14 5LQ",000-000-0000
Peridot Acquisition Corp. II,"2229 SAN FELIPE STREET, SUITE 1450 HOUSTON, TEXAS 77019",000-000-0000
Peridot Acquisition Corp. II,"2229 SAN FELIPE STREET, SUITE 1450 HOUSTON, TEXAS 77019",000-000-0000
"Pear Therapeutics, Inc.","200 STATE STREET 13TH FLOOR BOSTON, MASSACHUSETTS 02109",000-000-0000
Project Energy Reimagined Acquisition Corp.,"3 LAGOON DRIVE SUITE 170 REDWOOD CITY, CALIFORNIA 94065",000-000-0000
Project Energy Reimagined Acquisition Corp.,"3 LAGOON DRIVE SUITE 170 REDWOOD CITY, CALIFORNIA 94065",000-000-0000
Pebblebrook Hotel Trust,"4747 BETHESDA AVENUE SUITE 1100 BETHESDA, MARYLAND 20814",000-000-0000
Pebblebrook Hotel Trust,"4747 BETHESDA AVENUE SUITE 1100 BETHESDA, MARYLAND 20814",000-000-0000
Periphas Capital Partnering Corp,"667 MADISON AVENUE NEW YORK, NEW YORK 10065",000-000-0000
Periphas Capital Partnering Corp,"667 MADISON AVENUE NEW YORK, NEW YORK 10065",000-000-0000
"PureCycle Technologies, Inc.","5950 HAZELTINE NATIONAL DRIVE, SUITE 300 ORLANDO, FLORIDA 32822",000-000-0000
"PureCycle Technologies, Inc.","5950 HAZELTINE NATIONAL DRIVE, SUITE 300 ORLANDO, FLORIDA 32822",000-000-0000
Parsec Capital Acquisitions Corp.,"320 W. MAIN STREET LEWISVILLE, TEXAS 75057",000-000-0000
PEMBINA PIPELINE CORP,"(ROOM #39-095) 4000, 585 8TH AVENUE S.W. CALGARY, ALBERTA, CANADA T2P 1G1",000-000-0000
PG&E Corp,"300 LAKESIDE DRIVE OAKLAND, CALIFORNIA 94612",000-000-0000
BARCLAYS BANK PLC,"1 CHURCHILL PLACE CANARY WHARF LONDON, UNITED KINGDOM E14 5HP",000-000-0000
Perception Capital Corp. II,"MAPLES CORPORATE SERVICES PO BOX 309, UGLAND HOUSE GRAND CAYMAN, CAYMAN ISLANDS KY1-1104",000-000-0000
Perception Capital Corp. II,"MAPLES CORPORATE SERVICES PO BOX 309, UGLAND HOUSE GRAND CAYMAN, CAYMAN ISLANDS KY1-1104",000-000-0000
PHOENIX BIOTECH ACQUISITION CORP.,"2001 MARKET STREET SUITE 3400 PHILADELPHIA, PENNSYLVANIA 19103",000-000-0000
PHOENIX BIOTECH ACQUISITION CORP.,"2001 MARKET STREET SUITE 3400 PHILADELPHIA, PENNSYLVANIA 19103",000-000-0000
Payoneer Global Inc.,"150 W 30TH STREET NEW YORK, NEW YORK 10001",000-000-0000
Paramount Global,"1515 BROADWAY NEW YORK, NEW YORK 10036",000-000-0000
Paramount Global,"1515 BROADWAY NEW YORK, NEW YORK 10036",000-000-0000
Provident Acquisition Corp.,"UNIT 11C/D, KIMLEY COMMERCIAL BUILDING 142-146 QUEEN'S ROAD CENTRAL HONG KONG, HONG KONG 00000",000-000-0000
Provident Acquisition Corp.,"UNIT 11C/D, KIMLEY COMMERCIAL BUILDING 142-146 QUEEN'S ROAD CENTRAL HONG KONG, HONG KONG 00000",000-000-0000
PAVmed Inc.,"360 MADISON AVENUE 25TH FLOOR NEW YORK, NEW YORK 10017",000-000-0000
"Ontrak, Inc.","2200 PASEO VERDE PARKWAY SUITE 280 HENDERSON, NEVADA 89052",000-000-0000
Otonomo Technologies Ltd.,"16 ABBA EBAN BLVD. HERZELIYA PITUACH, ISRAEL 467256",000-000-0000
Oyster Enterprises Acquisition Corp.,"300 MAIN ST. STAMFORD, CONNECTICUT 06901",000-000-0000
Oyster Enterprises Acquisition Corp.,"300 MAIN ST. STAMFORD, CONNECTICUT 06901",000-000-0000
OceanTech Acquisitions I Corp.,"515 MADISON AVE., SUITE 8133 NEW YORK, NEW YORK 10022",000-000-0000
OceanTech Acquisitions I Corp.,"515 MADISON AVE., SUITE 8133 NEW YORK, NEW YORK 10022",000-000-0000
Osiris Acquisition Corp.,"95 5TH AVE NEW YORK, NEW YORK 10003",000-000-0000
Osiris Acquisition Corp.,"95 5TH AVE NEW YORK, NEW YORK 10003",000-000-0000
"Origin Materials, Inc.","930 RIVERSIDE PARKWAY SUITE 10 WEST SACRAMENTO, CALIFORNIA 95605",000-000-0000
Orion Biotech Opportunities Corp.,"ONE VANDERBILT AVENUE, 26TH FLOOR NEW YORK, NEW YORK 10017",000-000-0000
Orion Biotech Opportunities Corp.,"ONE VANDERBILT AVENUE, 26TH FLOOR NEW YORK, NEW YORK 10017",000-000-0000
Oxford Lane Capital Corp.,"8 SOUND SHORE DRIVE SUITE 255 GREENWICH, CONNECTICUT 06830",000-000-0000
Oxford Lane Capital Corp.,"8 SOUND SHORE DRIVE SUITE 255 GREENWICH, CONNECTICUT 06830",000-000-0000
Oxford Lane Capital Corp.,"8 SOUND SHORE DRIVE SUITE 255 GREENWICH, CONNECTICUT 06830",000-000-0000
Oxford Lane Capital Corp.,"8 SOUND SHORE DRIVE SUITE 255 GREENWICH, CONNECTICUT 06830",000-000-0000
Oxford Square Capital Corp.,"8 SOUND SHORE DR SUITE 255 GREENWICH, CONNECTICUT 06830",000-000-0000
Oxford Square Capital Corp.,"8 SOUND SHORE DR SUITE 255 GREENWICH, CONNECTICUT 06830",000-000-0000
Oxus Acquisition Corp.,"300/26 DOSTYK AVENUE ALMATY, KAZAKSTAN 050020",000-000-0000
Oxus Acquisition Corp.,"300/26 DOSTYK AVENUE ALMATY, KAZAKSTAN 050020",000-000-0000
OCCIDENTAL PETROLEUM CORP /DE/,"5 GREENWAY PLAZA SUITE 110 HOUSTON, TEXAS 77046",000-000-0000
"Owlet, Inc.","1999 AVENUE OF THE STARS SUITE 2088 LOS ANGELES, CALIFORNIA 90067",000-000-0000
Oxbridge Acquisition Corp.,"SUITE 201, 42 EDWARD STREET GEORGE TOWN, GRAND CAYMAN, CAYMAN ISLANDS KY1-9006",000-000-0000
"Ouster, Inc.","350 TREAT AVENUE SAN FRANCISCO, CALIFORNIA 94110",000-000-0000
Pacifico Acquisition Corp.,"C/O PACIFICO CAPITAL LLC 521 FIFTH AVENUE, 17TH FLOOR NEW YORK, NEW YORK 10175",000-000-0000
Pioneer Merger Corp.,"C/O FALCON EDGE CAPITAL 660 MADISON AVENUE NEW YORK, NEW YORK 10065",000-000-0000
Pioneer Merger Corp.,"C/O FALCON EDGE CAPITAL 660 MADISON AVENUE NEW YORK, NEW YORK 10065",000-000-0000
PACWEST BANCORP,"130 S. STATE COLLEGE BLVD. BREA, CALIFORNIA 92821",000-000-0000
Bank OZK,"18000 CANTRELL ROAD LITTLE ROCK, ARKANSAS 72223",000-000-0000
PAN AMERICAN SILVER CORP,"1500-625 HOWE STREET VANCOUVER, BRITISH COLUMBIA, CANADA V6C 2T6",000-000-0000
PROOF Acquisition Corp I,"11911 FREEDOM DRIVE SUITE 1080 RESTON, VIRGINIA 20190",000-000-0000
PROOF Acquisition Corp I,"11911 FREEDOM DRIVE SUITE 1080 RESTON, VIRGINIA 20190",000-000-0000
PIMCO Flexible Credit Income Fund,"1633 BROADWAY NEW YORK, NEW YORK 10019",000-000-0000
PhenixFIN Corp,"445 PARK AVENUE 9TH FLOOR NEW YORK, NEW YORK 10022",000-000-0000
PhenixFIN Corp,"445 PARK AVENUE 9TH FLOOR NEW YORK, NEW YORK 10022",000-000-0000
PORTAGE FINTECH ACQUISITION CORP.,"161 BAY STREET, SUITE 5000 TORONTO, ONTARIO, CANADA M5J 2S1",000-000-0000
BARCLAYS BANK PLC,"1 CHURCHILL PLACE CANARY WHARF LONDON, UNITED KINGDOM E14 5HP",000-000-0000
PepperLime Health Acquisition Corp,"548 MARKET STREET PMB 97425 SAN FRANCISCO, CALIFORNIA 94104",000-000-0000
PepperLime Health Acquisition Corp,"548 MARKET STREET PMB 97425 SAN FRANCISCO, CALIFORNIA 94104",000-000-0000
"PetVivo Holdings, Inc.","5251 EDINA INDUSTRIAL BLVD EDINA, MINNESOTA 55439",000-000-0000
Wag! Group Co.,"55 FRANCISCO STREET, SUITE 360 SAN FRANCISCO, CALIFORNIA 94133",000-000-0000
PRUDENTIAL FINANCIAL INC,"751 BROAD ST NEWARK, NEW JERSEY 07102",000-000-0000
Movella Holdings Inc.,"3535 EXECUTIVE TERMINAL DRIVE SUITE 110 HENDERSON, NEVADA 89052",000-000-0000
UBS AG,"BAHNHOFSTRASSE 45 ZURICH, SWITZERLAND CH 8001",000-000-0000
PIMCO Flexible Credit Income Fund,"1633 BROADWAY NEW YORK, NEW YORK 10019",000-000-0000
BiomX Inc.,"22 EINSTEIN ST., 4TH FLOOR NESS ZIONA, ISRAEL 7414003",000-000-0000
BiomX Inc.,"22 EINSTEIN ST., 4TH FLOOR NESS ZIONA, ISRAEL 7414003",000-000-0000
"Population Health Investment Co., Inc.","ONE WORLD FINANCIAL CENTER NEW YORK, NEW YORK 10281",000-000-0000
"Population Health Investment Co., Inc.","ONE WORLD FINANCIAL CENTER NEW YORK, NEW YORK 10281",000-000-0000
Pegasus Digital Mobility Acquisition Corp.,"260 MASON STREET GREENWICH, CONNECTICUT 06830",000-000-0000
Pegasus Digital Mobility Acquisition Corp.,"260 MASON STREET GREENWICH, CONNECTICUT 06830",000-000-0000
Pagaya Technologies Ltd.,"AZRIELI SARONA BLDG, 54TH FLOOR DERECH MENACHEM BEGIN 121 TEL-AVIV, ISRAEL 000000",000-000-0000
Progress Acquisition Corp.,"50 MILK STREET 16TH FLOOR BOSTON, MASSACHUSETTS 02109",000-000-0000
Progress Acquisition Corp.,"50 MILK STREET 16TH FLOOR BOSTON, MASSACHUSETTS 02109",000-000-0000
"Phunware, Inc.","7800 SHOAL CREEK BLVD SUITE 230-S AUSTIN, UNITED STATES 78757",000-000-0000
Pyrophyte Acquisition Corp.,"3262 WESTHEIMER RD. SUITE 706 HOUSTON, TEXAS 77098",000-000-0000
Pyrophyte Acquisition Corp.,"3262 WESTHEIMER RD. SUITE 706 HOUSTON, TEXAS 77098",000-000-0000
Pivotal Investment Corp III,"C/O GRAUBARD MILLER 405 LEXINGTON AVENUE NEW YORK, NEW YORK 10174",000-000-0000
Pivotal Investment Corp III,"C/O GRAUBARD MILLER 405 LEXINGTON AVENUE NEW YORK, NEW YORK 10174",000-000-0000
Prime Impact Acquisition I,"123 E SAN CARLOS STREET SUITE 12 SAN JOSE, CALIFORNIA 95112",000-000-0000
Prime Impact Acquisition I,"123 E SAN CARLOS STREET SUITE 12 SAN JOSE, CALIFORNIA 95112",000-000-0000
P3 Health Partners Inc.,"2045 W GRAND AVE STE B PMB # 82152 CHICAGO, ILLINOIS 60612-1577",000-000-0000
Pine Island Acquisition Corp.,"2455 E. SUNRISE BLVD. SUITE 1205 FORT LAUDERDALE, FLORIDA 33304",000-000-0000
PINNACLE FINANCIAL PARTNERS INC,"150 THIRD AVENUE SOUTH SUITE 900 NASHVILLE, TENNESSEE 37201",000-000-0000
Pontem Corp,"2170 BUCKTHORNE PLACE, SUITE 320 THE WOODLANDS, TEXAS 77380",000-000-0000
Pontem Corp,"2170 BUCKTHORNE PLACE, SUITE 320 THE WOODLANDS, TEXAS 77380",000-000-0000
PennyMac Mortgage Investment Trust,"3043 TOWNSGATE ROAD WESTLAKE VILLAGE, CALIFORNIA 91361",000-000-0000
Prime Number Acquisition I Corp.,"1129 NORTHERN BLVD. SUITE 404 MANHASSET, DELAWARE 11030",000-000-0000
Prime Number Acquisition I Corp.,"1129 NORTHERN BLVD. SUITE 404 MANHASSET, DELAWARE 11030",000-000-0000
Prime Number Acquisition I Corp.,"1129 NORTHERN BLVD. SUITE 404 MANHASSET, DELAWARE 11030",000-000-0000
PMV Consumer Acquisition Corp.,"249 ROYAL PALM WAY SUITE 503 PALM BEACH, FLORIDA 33480",000-000-0000
PMV Consumer Acquisition Corp.,"249 ROYAL PALM WAY SUITE 503 PALM BEACH, FLORIDA 33480",000-000-0000
AERWINS Technologies Inc.,"SHIBA KOEN ANNEX 6 F, 1-8, SHIBA KOEN 3-CHOME MINATO-KU, TOKYO, JAPAN 105-0011",000-000-0000
Powered Brands,"292 MADISON AVENUE FLOOR 8 NEW YORK, NEW YORK 10017",000-000-0000
Powered Brands,"292 MADISON AVENUE FLOOR 8 NEW YORK, NEW YORK 10017",000-000-0000
"AMMO, INC.","7681 E. GRAY RD SCOTTSDALE SCOTTSDALE, ARIZONA 85260",000-000-0000
Southport Acquisition Corp,"1745 GRAND AVE DEL MAR, CALIFORNIA 92014",000-000-0000
Southport Acquisition Corp,"1745 GRAND AVE DEL MAR, CALIFORNIA 92014",000-000-0000
Polished.com Inc.,"3817 MILLSTONE PARKWAY ST. CHARLES, MISSOURI 63301",000-000-0000
Angel Pond Holdings Corp,"590 MADISON AVENUE, 21ST FLOOR NEW YORK, NEW YORK 10022",000-000-0000
Patria Latin American Opportunity Acquisition Corp.,"601 LEXINGTON AVENUE 17TH FLOOR NEW YORK, NEW YORK 10022",000-000-0000
Patria Latin American Opportunity Acquisition Corp.,"601 LEXINGTON AVENUE 17TH FLOOR NEW YORK, NEW YORK 10022",000-000-0000
Plum Acquisition Corp. I,"2021 FILLMORE ST. #2089 SAN FRANCISCO,, CALIFORNIA 94115",000-000-0000
Plum Acquisition Corp. I,"2021 FILLMORE ST. #2089 SAN FRANCISCO,, CALIFORNIA 94115",000-000-0000
Planet Labs PBC,"645 HARRISON STREET FLOOR 4 SAN FRANCISCO, CALIFORNIA 94107",000-000-0000
PIMCO Flexible Municipal Income Fund,"1633 BROADWAY NEW YORK, NEW YORK 10019",000-000-0000
Priveterra Acquisition Corp.,"300 SE 2ND STREET SUITE 600 FORT LAUDERDALE, FLORIDA 33301",000-000-0000
Priveterra Acquisition Corp.,"300 SE 2ND STREET SUITE 600 FORT LAUDERDALE, FLORIDA 33301",000-000-0000
North Atlantic Acquisition Corp,"121 SOUTH CHURCH STREET GEORGE TOWN GRAND CAYMAN, CAYMAN ISLANDS 00000",000-000-0000
North Atlantic Acquisition Corp,"121 SOUTH CHURCH STREET GEORGE TOWN GRAND CAYMAN, CAYMAN ISLANDS 00000",000-000-0000
Newcourt Acquisition Corp,"2201 BROADWAY, SUITE 705 OAKLAND, CALIFORNIA 94612",000-000-0000
Netcapital Inc.,"1 LINCOLN STREET BOSTON, MASSACHUSETTS 02111",000-000-0000
Noble Corp,"13135 DAIRY ASHFORD SUITE 800 SUGAR LAND, TEXAS 77478",000-000-0000
NABORS INDUSTRIES LTD,"CROWN HOUSE 4 PAR-LA-VILLE ROAD   SECOND FLOOR HAMILTON, HM08, BERMUDA 0000",000-000-0000
Newbury Street Acquisition Corp,"121 HIGH STREET FLOOR 3 BOSTON, MASSACHUSETTS 02110",000-000-0000
Newbury Street Acquisition Corp,"121 HIGH STREET FLOOR 3 BOSTON, MASSACHUSETTS 02110",000-000-0000
NightDragon Acquisition Corp.,"101 2ND ST. SUITE 1275 SAN FRANCISCO, CALIFORNIA 94105",000-000-0000
NightDragon Acquisition Corp.,"101 2ND ST. SUITE 1275 SAN FRANCISCO, CALIFORNIA 94105",000-000-0000
NeoVolta Inc.,"13651 DANIELSON STREET SUITE A POWAY, CALIFORNIA 92064",000-000-0000
NEXTERA ENERGY INC,"700 UNIVERSE BLVD JUNO BEACH, FLORIDA 33408",000-000-0000
NEXTERA ENERGY INC,"700 UNIVERSE BLVD JUNO BEACH, FLORIDA 33408",000-000-0000
NEXTERA ENERGY INC,"700 UNIVERSE BLVD JUNO BEACH, FLORIDA 33408",000-000-0000
Infinite Acquisition Corp.,"660 MADISON AVENUE NEW YORK, NEW YORK 10065",000-000-0000
Infinite Acquisition Corp.,"660 MADISON AVENUE NEW YORK, NEW YORK 10065",000-000-0000
NATIONAL GRID PLC,"1-3 STRAND LONDON, UNITED KINGDOM WC2N 5EH",000-000-0000
"NewtekOne, Inc.","4800 T REX AVENUE SUITE 120 BOCA RATON, FLORIDA 33431",000-000-0000
"NewtekOne, Inc.","4800 T REX AVENUE SUITE 120 BOCA RATON, FLORIDA 33431",000-000-0000
Nabors Energy Transition Corp.,"515 W. GREENS ROAD SUITE 1200 HOUSTON, TEXAS 77067",000-000-0000
Nabors Energy Transition Corp.,"515 W. GREENS ROAD SUITE 1200 HOUSTON, TEXAS 77067",000-000-0000
National Energy Services Reunited Corp.,"777 POST OAK BLVD. 7TH FLOOR HOUSTON, TEXAS 77056",000-000-0000
M&T BANK CORP,"C/O CORPORATE REPORTING ONE M&T PLAZA 5TH FLOOR BUFFALO, NEW YORK 14203",000-000-0000
ArcelorMittal,"24-26, BOULEVARD D?AVRANCHES L-1160 LUXEMBOURG GRAND DUCHY OF LUXEMBOURG, LUXEMBOURG 00000",000-000-0000
"CareCloud, Inc.","7 CLYDE ROAD SOMERSET SOMERSET, NEW JERSEY 08873",000-000-0000
Maris Tech Ltd.,"2 YITZHAK MODAI STREET REHOVOT, ISRAEL 7608804",000-000-0000
Monterey Innovation Acquisition Corp,"17 STATE STREET 21ST FLOOR NEW YORK, NEW YORK 10004",000-000-0000
Monterey Innovation Acquisition Corp,"17 STATE STREET 21ST FLOOR NEW YORK, NEW YORK 10004",000-000-0000
Metal Sky Star Acquisition Corp,"132 WEST 31ST STREET 9TH FLOOR NEW YORK, NEW YORK 10001",000-000-0000
Metal Sky Star Acquisition Corp,"132 WEST 31ST STREET 9TH FLOOR NEW YORK, NEW YORK 10001",000-000-0000
Metal Sky Star Acquisition Corp,"132 WEST 31ST STREET 9TH FLOOR NEW YORK, NEW YORK 10001",000-000-0000
MedTech Acquisition Corp,"48 MAPLE AVENUE GREENWICH, CONNECTICUT 06830",000-000-0000
MedTech Acquisition Corp,"48 MAPLE AVENUE GREENWICH, CONNECTICUT 06830",000-000-0000
Metals Acquisition Corp,"425 HOUSTON STREET FORT WORTH, TEXAS 76102",000-000-0000
Metals Acquisition Corp,"425 HOUSTON STREET FORT WORTH, TEXAS 76102",000-000-0000
"MSP Recovery, Inc.","2701 LE JEUNE ROAD FLOOR 10 CORAL GABLES, FLORIDA 33134",000-000-0000
